RHC;;;
Fecha;Componente;Valor;UOM
27/05/2015 5:40:58;10% RECOGIDO;382;§C
27/05/2015 5:40:58;20% RECOGIDO;403;§C
27/05/2015 5:40:58;30% RECOGIDO;410;§C
27/05/2015 5:40:58;5% RECOGIDO;369;§C
27/05/2015 5:40:58;50% RECOGIDO;427;§C
27/05/2015 5:40:58;70% RECOGIDO;449;§C
27/05/2015 5:40:58;80% RECOGIDO;465;§C
27/05/2015 5:40:58;90% RECOGIDO;499;§C
27/05/2015 5:40:58;95% RECOGIDO;533;§C
27/05/2015 5:40:58;AZUFRE;3.92;mg/kg
27/05/2015 5:40:58;COLOR ASTM;<5.5;-
27/05/2015 5:40:58;DENSIDAD 15§C;0.8434;Kg/L
27/05/2015 5:40:58;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;-
27/05/2015 5:40:58;INDICE VISCOSIDAD;134;-
27/05/2015 5:40:58;NITROGENO;0.77;mg/kg
27/05/2015 5:40:58;P.FINAL;567;§C
27/05/2015 5:40:58;P.INICIAL;293;§C
27/05/2015 5:40:58;VISCOSIDAD A 100§C;4.454;mmý/s
27/05/2015 5:40:58;VISCOSIDAD A 65§C;9.499;mmý/s
28/05/2015 5:48:45;COLOR ASTM;<6.0;-
28/05/2015 5:48:45;I. VISCOSIDAD NOR 4.3 CST A 100§C;130;-
28/05/2015 5:48:45;INDICE VISCOSIDAD;133;-
28/05/2015 5:48:45;VISCOSIDAD A 100§C;4.567;mmý/s
28/05/2015 5:48:45;VISCOSIDAD A 65§C;9.830;mmý/s
28/05/2015 12:07:06;COLOR ASTM;;-
28/05/2015 12:07:06;I. VISCOSIDAD NOR 4.3 CST A 100§C;;-
28/05/2015 18:28:23;1% RECOGIDO;300;§C
28/05/2015 18:28:23;10% RECOGIDO;383;§C
28/05/2015 18:28:23;20% RECOGIDO;404;§C
28/05/2015 18:28:23;30% RECOGIDO;412;§C
28/05/2015 18:28:23;5% RECOGIDO;369;§C
28/05/2015 18:28:23;50% RECOGIDO;430;§C
28/05/2015 18:28:23;70% RECOGIDO;454;§C
28/05/2015 18:28:23;80% RECOGIDO;470;§C
28/05/2015 18:28:23;90% RECOGIDO;504;§C
28/05/2015 18:28:23;95% RECOGIDO;539;§C
28/05/2015 18:28:23;AZUFRE;3.7;mg/kg
28/05/2015 18:28:23;COLOR ASTM;<6.5;-
28/05/2015 18:28:23;DENSIDAD 15§C;0.8451;Kg/L
28/05/2015 18:28:23;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
28/05/2015 18:28:23;INDICE VISCOSIDAD;146;-
28/05/2015 18:28:23;NITROGENO;0.5;mg/kg
28/05/2015 18:28:23;P.FINAL;574;§C
28/05/2015 18:28:23;P.INICIAL;289;§C
28/05/2015 18:28:23;VISCOSIDAD A 100§C;4.794;mmý/s
28/05/2015 18:28:23;VISCOSIDAD A 65§C;10.223;mmý/s
29/05/2015 8:13:53;COLOR ASTM;<6.0;-
29/05/2015 8:13:53;I. VISCOSIDAD NOR 4.3 CST A 100§C;128;-
29/05/2015 8:13:53;INDICE VISCOSIDAD;132;-
29/05/2015 8:13:53;VISCOSIDAD A 100§C;4.662;mmý/s
29/05/2015 8:13:53;VISCOSIDAD A 65§C;10.110;mmý/s
29/05/2015 15:53:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;128;-
29/05/2015 15:53:04;VISCOSIDAD A 100§C;4.362;mmý/s
29/05/2015 15:53:04;VISCOSIDAD A 65§C;9.325;mmý/s
30/05/2015 11:07:42;I. VISCOSIDAD NOR 4.3 CST A 100§C;110;-
30/05/2015 11:07:42;INDICE VISCOSIDAD;124;-
30/05/2015 11:07:42;VISCOSIDAD A 100§C;5.740;mmý/s
30/05/2015 11:07:42;VISCOSIDAD A 65§C;3.369;mmý/s
31/05/2015 6:17:04;COLOR ASTM;<3.5;-
31/05/2015 6:17:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;126;-
31/05/2015 6:17:04;INDICE VISCOSIDAD;134;-
31/05/2015 6:17:04;VISCOSIDAD A 100§C;5.093;mmý/s
31/05/2015 6:17:04;VISCOSIDAD A 65§C;11.299;mmý/s
01/06/2015 11:18:36;COLOR ASTM;<4.5;-
02/06/2015 6:13:33;COLOR ASTM;<4.5;-
02/06/2015 6:13:33;I. VISCOSIDAD NOR 4.3 CST A 100§C;119;-
02/06/2015 6:13:33;INDICE VISCOSIDAD;127;-
02/06/2015 6:13:33;VISCOSIDAD A 100§C;5.098;mmý/s
02/06/2015 6:13:33;VISCOSIDAD A 65§C;11.440;mmý/s
03/06/2015 5:39:27;1% RECOGIDO;291;§C
03/06/2015 5:39:27;10% RECOGIDO;389;§C
03/06/2015 5:39:27;20% RECOGIDO;414;§C
03/06/2015 5:39:27;30% RECOGIDO;425;§C
03/06/2015 5:39:27;5% RECOGIDO;369;§C
03/06/2015 5:39:27;50% RECOGIDO;445;§C
03/06/2015 5:39:27;70% RECOGIDO;470;§C
03/06/2015 5:39:27;80% RECOGIDO;488;§C
03/06/2015 5:39:27;90% RECOGIDO;519;§C
03/06/2015 5:39:27;95% RECOGIDO;95.0;§C
03/06/2015 5:39:27;AZUFRE;3.9;mg/kg
03/06/2015 5:39:27;COLOR ASTM;<5.0;-
03/06/2015 5:39:27;DENSIDAD 15§C;0.8559;Kg/L
03/06/2015 5:39:27;I. VISCOSIDAD NOR 4.3 CST A 100§C;125;-
03/06/2015 5:39:27;INDICE VISCOSIDAD;136;-
03/06/2015 5:39:27;NITROGENO;3.18;mg/kg
03/06/2015 5:39:27;P.FINAL;583;§C
03/06/2015 5:39:27;P.INICIAL;279;§C
03/06/2015 5:39:27;VISCOSIDAD A 100§C;5.356;mmý/s
03/06/2015 5:39:27;VISCOSIDAD A 65§C;11.987;mmý/s
04/06/2015 10:19:29;COLOR ASTM;<3.5;-
04/06/2015 10:19:29;I. VISCOSIDAD NOR 4.3 CST A 100§C;140;-
04/06/2015 10:19:29;INDICE VISCOSIDAD;139;-
04/06/2015 10:19:29;VISCOSIDAD A 100§C;4.211;mmý/s
04/06/2015 10:19:29;VISCOSIDAD A 65§C;8.768;mmý/s
05/06/2015 5:53:57;COLOR ASTM;<5.5;-
05/06/2015 5:53:57;I. VISCOSIDAD NOR 4.3 CST A 100§C;159;-
05/06/2015 5:53:57;INDICE VISCOSIDAD;162;-
05/06/2015 5:53:57;VISCOSIDAD A 100§C;4.620;mmý/s
05/06/2015 5:53:57;VISCOSIDAD A 65§C;9.519;mmý/s
06/06/2015 8:50:19;COLOR ASTM;5.0;-
06/06/2015 8:50:19;I. VISCOSIDAD NOR 4.3 CST A 100§C;122;-
06/06/2015 8:50:19;INDICE VISCOSIDAD;127;-
06/06/2015 8:50:19;VISCOSIDAD A 100§C;4.773;mmý/s
06/06/2015 8:50:19;VISCOSIDAD A 65§C;10.512;mmý/s
06/06/2015 14:48:36;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
06/06/2015 14:48:36;INDICE VISCOSIDAD;134;-
06/06/2015 14:48:36;VISCOSIDAD A 100§C;4.795;mmý/s
06/06/2015 14:48:36;VISCOSIDAD A 65§C;10.448;mmý/s
07/06/2015 6:22:20;COLOR ASTM;4.5;-
07/06/2015 6:22:20;I. VISCOSIDAD NOR 4.3 CST A 100§C;158;-
07/06/2015 6:22:20;INDICE VISCOSIDAD;159;-
07/06/2015 6:22:20;VISCOSIDAD A 100§C;4.457;mmý/s
07/06/2015 6:22:20;VISCOSIDAD A 65§C;9.134;mmý/s
08/06/2015 6:14:17;COLOR ASTM;<5.0;-
08/06/2015 6:14:17;I. VISCOSIDAD NOR 4.3 CST A 100§C;121;-
08/06/2015 6:14:17;INDICE VISCOSIDAD;123;-
08/06/2015 6:14:17;VISCOSIDAD A 100§C;4.521;mmý/s
08/06/2015 6:14:17;VISCOSIDAD A 65§C;9.864;mmý/s
08/06/2015 12:03:06;I. VISCOSIDAD NOR 4.3 CST A 100§C;139;-
08/06/2015 12:03:06;INDICE VISCOSIDAD;141;-
08/06/2015 12:03:06;VISCOSIDAD A 100§C;4.554;mmý/s
08/06/2015 12:03:06;VISCOSIDAD A 65§C;9.656;mmý/s
09/06/2015 9:37:25;COLOR ASTM;<5.5;-
09/06/2015 9:37:25;I. VISCOSIDAD NOR 4.3 CST A 100§C;136;-
09/06/2015 9:37:25;INDICE VISCOSIDAD;138;-
09/06/2015 9:37:25;VISCOSIDAD A 100§C;4.504;mmý/s
09/06/2015 9:37:25;VISCOSIDAD A 65§C;9.569;mmý/s
10/06/2015 6:04:47;1% RECOGIDO;301;§C
10/06/2015 6:04:47;10% RECOGIDO;383;§C
10/06/2015 6:04:47;20% RECOGIDO;404;§C
10/06/2015 6:04:47;30% RECOGIDO;412;§C
10/06/2015 6:04:47;5% RECOGIDO;369;§C
10/06/2015 6:04:47;50% RECOGIDO;429;§C
10/06/2015 6:04:47;70% RECOGIDO;453;§C
10/06/2015 6:04:47;80% RECOGIDO;469;§C
10/06/2015 6:04:47;90% RECOGIDO;502;§C
10/06/2015 6:04:47;95% RECOGIDO;536;§C
10/06/2015 6:04:47;AZUFRE;4.83;mg/kg
10/06/2015 6:04:47;COLOR ASTM;5.5;-
10/06/2015 6:04:47;DENSIDAD 15§C;0.8436;Kg/L
10/06/2015 6:04:47;I. VISCOSIDAD NOR 4.3 CST A 100§C;137;-
10/06/2015 6:04:47;INDICE VISCOSIDAD;140;-
10/06/2015 6:04:47;NITROGENO;2.3;mg/kg
10/06/2015 6:04:47;P.FINAL;569;§C
10/06/2015 6:04:47;P.INICIAL;291;§C
10/06/2015 6:04:47;VISCOSIDAD A 100§C;4.602;mmý/s
10/06/2015 6:04:47;VISCOSIDAD A 65§C;9.807;mmý/s
11/06/2015 6:40:41;DENSIDAD 15§C;0.8582;Kg/L
11/06/2015 6:40:41;I. VISCOSIDAD NOR 4.3 CST A 100§C;105;-
11/06/2015 6:40:41;INDICE VISCOSIDAD;119;-
11/06/2015 6:40:41;VISCOSIDAD A 100§C;5.643;mmý/s
11/06/2015 6:40:41;VISCOSIDAD A 65§C;13.237;mmý/s
12/06/2015 6:31:31;DENSIDAD 15§C;0.8510;Kg/L
12/06/2015 6:31:31;I. VISCOSIDAD NOR 4.3 CST A 100§C;117;-
12/06/2015 6:31:31;INDICE VISCOSIDAD;128;-
12/06/2015 6:31:31;VISCOSIDAD A 100§C;5.405;mmý/s
12/06/2015 6:31:31;VISCOSIDAD A 65§C;12.307;mmý/s
13/06/2015 8:30:18;COLOR ASTM;<4.5;-
13/06/2015 8:30:18;I. VISCOSIDAD NOR 4.3 CST A 100§C;123;-
13/06/2015 8:30:18;INDICE VISCOSIDAD;132;-
13/06/2015 8:30:18;VISCOSIDAD A 100§C;5.209;mmý/s
13/06/2015 8:30:18;VISCOSIDAD A 65§C;11.666;mmý/s
15/06/2015 13:25:57;AZUFRE;4.3;mg/kg
15/06/2015 13:25:57;COLOR ASTM;<3.0;-
15/06/2015 13:25:57;DENSIDAD 15§C;0.8484;Kg/L
15/06/2015 13:25:57;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;-
15/06/2015 13:25:57;INDICE VISCOSIDAD;132;-
15/06/2015 13:25:57;NITROGENO;2.3;mg/kg
15/06/2015 13:25:57;VISCOSIDAD A 100§C;4.241;mmý/s
15/06/2015 13:25:57;VISCOSIDAD A 65§C;8.954;mmý/s
16/06/2015 6:13:57;COLOR ASTM;3.5;-
16/06/2015 6:13:57;I. VISCOSIDAD NOR 4.3 CST A 100§C;121;-
16/06/2015 6:13:57;INDICE VISCOSIDAD;136;-
16/06/2015 6:13:57;VISCOSIDAD A 100§C;5.741;mmý/s
16/06/2015 6:13:57;VISCOSIDAD A 65§C;13.080;mmý/s
16/06/2015 21:13:16;1% RECOGIDO;303;§C
16/06/2015 21:13:16;10% RECOGIDO;397;§C
16/06/2015 21:13:16;20% RECOGIDO;417;§C
16/06/2015 21:13:16;30% RECOGIDO;423;§C
16/06/2015 21:13:16;5% RECOGIDO;382;§C
16/06/2015 21:13:16;50% RECOGIDO;442;§C
16/06/2015 21:13:16;70% RECOGIDO;466;§C
16/06/2015 21:13:16;80% RECOGIDO;483;§C
16/06/2015 21:13:16;90% RECOGIDO;513;§C
16/06/2015 21:13:16;95% RECOGIDO;550;§C
16/06/2015 21:13:16;AZUFRE;5.3;mg/kg
16/06/2015 21:13:16;COLOR ASTM;3.0;-
16/06/2015 21:13:16;DENSIDAD 15§C;0.8500;Kg/L
16/06/2015 21:13:16;I. VISCOSIDAD NOR 4.3 CST A 100§C;;-
16/06/2015 21:13:16;INDICE VISCOSIDAD;;-
16/06/2015 21:13:16;NITROGENO;2.6;mg/kg
16/06/2015 21:13:16;P.FINAL;573;§C
16/06/2015 21:13:16;P.INICIAL;291;§C
16/06/2015 21:13:16;VISCOSIDAD A 100§C;5.200;mmý/s
16/06/2015 21:13:16;VISCOSIDAD A 65§C;;mmý/s
17/06/2015 6:11:32;1% RECOGIDO;306;§C
17/06/2015 6:11:32;10% RECOGIDO;396;§C
17/06/2015 6:11:32;20% RECOGIDO;415;§C
17/06/2015 6:11:32;30% RECOGIDO;421;§C
17/06/2015 6:11:32;5% RECOGIDO;382;§C
17/06/2015 6:11:32;50% RECOGIDO;439;§C
17/06/2015 6:11:32;70% RECOGIDO;462;§C
17/06/2015 6:11:32;80% RECOGIDO;479;§C
17/06/2015 6:11:32;90% RECOGIDO;509;§C
17/06/2015 6:11:32;95% RECOGIDO;540;§C
17/06/2015 6:11:32;AZUFRE;4.08;mg/kg
17/06/2015 6:11:32;COLOR ASTM;3.5;-
17/06/2015 6:11:32;DENSIDAD 15§C;0.8584;Kg/L
17/06/2015 6:11:32;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;-
17/06/2015 6:11:32;INDICE VISCOSIDAD;142;-
17/06/2015 6:11:32;NITROGENO;2.82;mg/kg
17/06/2015 6:11:32;P.FINAL;570;§C
17/06/2015 6:11:32;P.INICIAL;294;§C
17/06/2015 6:11:32;VISCOSIDAD A 100§C;5.209;mmý/s
17/06/2015 6:11:32;VISCOSIDAD A 65§C;11.442;mmý/s
17/06/2015 17:52:13;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
17/06/2015 17:52:13;INDICE VISCOSIDAD;138;-
17/06/2015 17:52:13;VISCOSIDAD A 100§C;5.260;mmý/s
17/06/2015 17:52:13;VISCOSIDAD A 65§C;11.669;mmý/s
18/06/2015 6:09:30;COLOR ASTM;<3.5;-
18/06/2015 6:09:30;I. VISCOSIDAD NOR 4.3 CST A 100§C;129;-
18/06/2015 6:09:30;INDICE VISCOSIDAD;138;-
18/06/2015 6:09:30;VISCOSIDAD A 100§C;5.219;mmý/s
18/06/2015 6:09:30;VISCOSIDAD A 65§C;11.560;mmý/s
18/06/2015 17:02:11;1% RECOGIDO;302;§C
18/06/2015 17:02:11;10% RECOGIDO;396;§C
18/06/2015 17:02:11;20% RECOGIDO;418;§C
18/06/2015 17:02:11;30% RECOGIDO;424;§C
18/06/2015 17:02:11;5% RECOGIDO;379;§C
18/06/2015 17:02:11;50% RECOGIDO;444;§C
18/06/2015 17:02:11;70% RECOGIDO;467;§C
18/06/2015 17:02:11;80% RECOGIDO;484;§C
18/06/2015 17:02:11;90% RECOGIDO;515;§C
18/06/2015 17:02:11;95% RECOGIDO;544;§C
18/06/2015 17:02:11;DENSIDAD 15§C;0.8499;Kg/L
18/06/2015 17:02:11;P.FINAL;574;§C
18/06/2015 17:02:11;P.INICIAL;290;§C
19/06/2015 6:22:10;COLOR ASTM;<3.5;-
19/06/2015 6:22:10;I. VISCOSIDAD NOR 4.3 CST A 100§C;127;-
19/06/2015 6:22:10;INDICE VISCOSIDAD;139;-
19/06/2015 6:22:10;VISCOSIDAD A 100§C;5.457;mmý/s
19/06/2015 6:22:10;VISCOSIDAD A 65§C;2.207;mmý/s
20/06/2015 11:41:43;COLOR ASTM;<3.0;-
20/06/2015 11:41:43;DENSIDAD 15§C;0.8439;Kg/L
20/06/2015 11:41:43;I. VISCOSIDAD NOR 4.3 CST A 100§C;132;-
20/06/2015 11:41:43;INDICE VISCOSIDAD;130;-
20/06/2015 11:41:43;VISCOSIDAD A 100§C;4.084;mmý/s
20/06/2015 11:41:43;VISCOSIDAD A 65§C;8.561;mmý/s
21/06/2015 6:04:46;COLOR ASTM;<5.0;-
21/06/2015 6:04:46;I. VISCOSIDAD NOR 4.3 CST A 100§C;133;-
21/06/2015 6:04:46;INDICE VISCOSIDAD;136;-
21/06/2015 6:04:46;VISCOSIDAD A 100§C;4.611;mmý/s
21/06/2015 6:04:46;VISCOSIDAD A 65§C;9.888;mmý/s
22/06/2015 8:23:25;COLOR ASTM;5.5;-
22/06/2015 8:23:25;DENSIDAD 15§C;0.8451;Kg/L
22/06/2015 8:23:25;I. VISCOSIDAD NOR 4.3 CST A 100§C;140;-
22/06/2015 8:23:25;INDICE VISCOSIDAD;144;-
22/06/2015 8:23:25;VISCOSIDAD A 100§C;4.666;mmý/s
22/06/2015 8:23:25;VISCOSIDAD A 65§C;9.913;mmý/s
23/06/2015 6:21:38;COLOR ASTM;<5.0;-
23/06/2015 6:21:38;DENSIDAD 15§C;0.8451;Kg/L
23/06/2015 6:21:38;I. VISCOSIDAD NOR 4.3 CST A 100§C;130;-
23/06/2015 6:21:38;INDICE VISCOSIDAD;132;-
23/06/2015 6:21:38;VISCOSIDAD A 100§C;4.501;mmý/s
23/06/2015 6:21:38;VISCOSIDAD A 65§C;9.657;mmý/s
23/06/2015 11:42:40;1% RECOGIDO;297;§C
23/06/2015 11:42:40;10% RECOGIDO;359;§C
23/06/2015 11:42:40;20% RECOGIDO;381;§C
23/06/2015 11:42:40;30% RECOGIDO;389;§C
23/06/2015 11:42:40;5% RECOGIDO;347;§C
23/06/2015 11:42:40;50% RECOGIDO;408;§C
23/06/2015 11:42:40;70% RECOGIDO;423;§C
23/06/2015 11:42:40;80% RECOGIDO;436;§C
23/06/2015 11:42:40;90% RECOGIDO;466;§C
23/06/2015 11:42:40;95% RECOGIDO;497;§C
23/06/2015 11:42:40;AZUFRE;4.07;mg/kg
23/06/2015 11:42:40;COLOR ASTM;<6.0;-
23/06/2015 11:42:40;DENSIDAD 15§C;0.8461;Kg/L
23/06/2015 11:42:40;I. VISCOSIDAD NOR 4.3 CST A 100§C;131;-
23/06/2015 11:42:40;INDICE VISCOSIDAD;134;-
23/06/2015 11:42:40;NITROGENO;3.80;mg/kg
23/06/2015 11:42:40;P.FINAL;529;§C
23/06/2015 11:42:40;P.INICIAL;289;§C
23/06/2015 11:42:40;VISCOSIDAD A 100§C;4.615;mmý/s
23/06/2015 11:42:40;VISCOSIDAD A 65§C;9.933;mmý/s
26/06/2015 16:40:10;AZUFRE;4.20;mg/kg
26/06/2015 16:40:10;COLOR ASTM;<3.5;-
26/06/2015 16:40:10;DENSIDAD 15§C;0.8599;Kg/L
26/06/2015 16:40:10;I. VISCOSIDAD NOR 4.3 CST A 100§C;118;-
26/06/2015 16:40:10;INDICE VISCOSIDAD;126;-
26/06/2015 16:40:10;NITROGENO;2.34;mg/kg
26/06/2015 16:40:10;VISCOSIDAD A 100§C;5.150;mmý/s
26/06/2015 16:40:10;VISCOSIDAD A 65§C;11.615;mmý/s
28/06/2015 6:37:04;COLOR ASTM;<4.5;-
28/06/2015 6:37:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;122;-
28/06/2015 6:37:04;INDICE VISCOSIDAD;133;-
28/06/2015 6:37:04;VISCOSIDAD A 100§C;5.485;mmý/s
28/06/2015 6:37:04;VISCOSIDAD A 65§C;12.410;mmý/s
30/06/2015 8:36:43;COLOR ASTM;<5.0;-
30/06/2015 8:36:43;DENSIDAD 15§C;0.8567;Kg/L
30/06/2015 8:36:43;I. VISCOSIDAD NOR 4.3 CST A 100§C;121.2;-
30/06/2015 8:36:43;INDICE VISCOSIDAD;134;-
30/06/2015 8:36:43;VISCOSIDAD A 100§C;5.534;mmý/s
30/06/2015 8:36:43;VISCOSIDAD A 65§C;12.544;mmý/s
01/07/2015 5:52:20;1% RECOGIDO;304;§C
01/07/2015 5:52:20;10% RECOGIDO;393;§C
01/07/2015 5:52:20;20% RECOGIDO;414;§C
01/07/2015 5:52:20;30% RECOGIDO;421;§C
01/07/2015 5:52:20;5% RECOGIDO;378;§C
01/07/2015 5:52:20;50% RECOGIDO;439;§C
01/07/2015 5:52:20;70% RECOGIDO;462;§C
01/07/2015 5:52:20;80% RECOGIDO;478;§C
01/07/2015 5:52:20;90% RECOGIDO;509;§C
01/07/2015 5:52:20;95% RECOGIDO;540;§C
01/07/2015 5:52:20;AZUFRE;4.0;mg/kg
01/07/2015 5:52:20;COLOR ASTM;<4.0;-
01/07/2015 5:52:20;DENSIDAD 15§C;0.8524;Kg/L
01/07/2015 5:52:20;I. VISCOSIDAD NOR 4.3 CST A 100§C;127.45;-
01/07/2015 5:52:20;INDICE VISCOSIDAD;137;-
01/07/2015 5:52:20;NITROGENO;0.51;mg/kg
01/07/2015 5:52:20;P.FINAL;571;§C
01/07/2015 5:52:20;P.INICIAL;293;§C
01/07/2015 5:52:20;VISCOSIDAD A 100§C;5.207;mmý/s
01/07/2015 5:52:20;VISCOSIDAD A 65§C;11.558;mmý/s
02/07/2015 9:58:35;COLOR ASTM;4.0;-
02/07/2015 9:58:35;I. VISCOSIDAD NOR 4.3 CST A 100§C;175.81;-
02/07/2015 9:58:35;INDICE VISCOSIDAD;179;-
02/07/2015 9:58:35;VISCOSIDAD A 100§C;4.627;mmý/s
02/07/2015 9:58:35;VISCOSIDAD A 65§C;9.309;mmý/s
02/07/2015 16:34:12;I. VISCOSIDAD NOR 4.3 CST A 100§C;141;-
02/07/2015 16:34:12;INDICE VISCOSIDAD;143;-
02/07/2015 16:34:12;VISCOSIDAD A 100§C;4.532;mmý/s
02/07/2015 16:34:12;VISCOSIDAD A 65§C;9.566;mmý/s
03/07/2015 6:25:10;COLOR ASTM;<4.5;-
03/07/2015 6:25:10;I. VISCOSIDAD NOR 4.3 CST A 100§C;138.71;-
03/07/2015 6:25:10;INDICE VISCOSIDAD;139;-
03/07/2015 6:25:10;NITROGENO;0.46;mg/kg
03/07/2015 6:25:10;VISCOSIDAD A 100§C;4.307;mmý/s
03/07/2015 6:25:10;VISCOSIDAD A 65§C;9.026;mmý/s
04/07/2015 6:15:52;COLOR ASTM;<5.0;-
04/07/2015 6:15:52;DENSIDAD 15§C;0.8400;Kg/L
04/07/2015 6:15:52;I. VISCOSIDAD NOR 4.3 CST A 100§C;127.90;-
04/07/2015 6:15:52;INDICE VISCOSIDAD;128;-
04/07/2015 6:15:52;VISCOSIDAD A 100§C;4.359;mmý/s
04/07/2015 6:15:52;VISCOSIDAD A 65§C;9.320;mmý/s
04/07/2015 11:36:56;COLOR ASTM;6.0;-
04/07/2015 11:36:56;I. VISCOSIDAD NOR 4.3 CST A 100§C;137.24;-
04/07/2015 11:36:56;INDICE VISCOSIDAD;139;-
04/07/2015 11:36:56;VISCOSIDAD A 100§C;4.513;mmý/s
04/07/2015 11:36:56;VISCOSIDAD A 65§C;9.572;mmý/s
05/07/2015 6:24:58;COLOR ASTM;<5.0;-
05/07/2015 6:24:58;DENSIDAD 15§C;0.8396;Kg/L
05/07/2015 6:24:58;I. VISCOSIDAD NOR 4.3 CST A 100§C;126.84;-
05/07/2015 6:24:58;INDICE VISCOSIDAD;128;-
05/07/2015 6:24:58;VISCOSIDAD A 100§C;4.372;mmý/s
05/07/2015 6:24:58;VISCOSIDAD A 65§C;9.370;mmý/s
05/07/2015 12:50:08;COLOR ASTM;6.0;-
05/07/2015 12:50:08;I. VISCOSIDAD NOR 4.3 CST A 100§C;129.21;-
05/07/2015 12:50:08;INDICE VISCOSIDAD;131;-
05/07/2015 12:50:08;VISCOSIDAD A 100§C;4.453;mmý/s
05/07/2015 12:50:08;VISCOSIDAD A 65§C;9.545;mmý/s
05/07/2015 17:18:04;I. VISCOSIDAD NOR 4.3 CST A 100§C;127.54;-
05/07/2015 17:18:04;INDICE VISCOSIDAD;131;-
05/07/2015 17:18:04;VISCOSIDAD A 100§C;4.641;mmý/s
05/07/2015 17:18:04;VISCOSIDAD A 65§C;10.063;mmý/s
06/07/2015 6:11:35;COLOR ASTM;<5.0;-
06/07/2015 6:11:35;DENSIDAD 15§C;0.8404;Kg/L
06/07/2015 6:11:35;I. VISCOSIDAD NOR 4.3 CST A 100§C;111.61;-
06/07/2015 6:11:35;INDICE VISCOSIDAD;106;-
06/07/2015 6:11:35;VISCOSIDAD A 100§C;3.761;mmý/s
06/07/2015 6:11:35;VISCOSIDAD A 65§C;8.003;mmý/s
07/07/2015 6:03:01;COLOR ASTM;<6.5;-
07/07/2015 6:03:01;DENSIDAD 15§C;0.8543;Kg/L
07/07/2015 6:03:01;I. VISCOSIDAD NOR 4.3 CST A 100§C;118.11;-
07/07/2015 6:03:01;INDICE VISCOSIDAD;129;-
07/07/2015 6:03:01;VISCOSIDAD A 100§C;5.412;mmý/s
07/07/2015 6:03:01;VISCOSIDAD A 65§C;12.301;mmý/s
08/07/2015 5:54:23;1% RECOGIDO;303;§C
08/07/2015 5:54:23;10% RECOGIDO;397;§C
08/07/2015 5:54:23;20% RECOGIDO;418;§C
08/07/2015 5:54:23;30% RECOGIDO;425;§C
08/07/2015 5:54:23;5% RECOGIDO;380;§C
08/07/2015 5:54:23;50% RECOGIDO;445;§C
08/07/2015 5:54:23;70% RECOGIDO;469;§C
08/07/2015 5:54:23;80% RECOGIDO;486;§C
08/07/2015 5:54:23;90% RECOGIDO;516;§C
08/07/2015 5:54:23;95% RECOGIDO;546;§C
08/07/2015 5:54:23;AZUFRE;4.33;mg/kg
08/07/2015 5:54:23;COLOR ASTM;<5.0;-
08/07/2015 5:54:23;DENSIDAD 15§C;0.8561;Kg/L
08/07/2015 5:54:23;I. VISCOSIDAD NOR 4.3 CST A 100§C;125.77;-
08/07/2015 5:54:23;INDICE REFRACCION A 60§C;1.454;-
08/07/2015 5:54:23;INDICE VISCOSIDAD;138;-
08/07/2015 5:54:23;NITROGENO;4.31;mg/kg
08/07/2015 5:54:23;P.FINAL;577;§C
08/07/2015 5:54:23;P.INICIAL;291;§C
08/07/2015 5:54:23;VISCOSIDAD A 100§C;5.480;mmý/s
08/07/2015 5:54:23;VISCOSIDAD A 65§C;12.300;mmý/s
08/07/2015 20:52:13;1% RECOGIDO;302;§C
08/07/2015 20:52:13;10% RECOGIDO;392;§C
08/07/2015 20:52:13;20% RECOGIDO;413;§C
08/07/2015 20:52:13;30% RECOGIDO;421;§C
08/07/2015 20:52:13;5% RECOGIDO;377;§C
08/07/2015 20:52:13;50% RECOGIDO;440;§C
08/07/2015 20:52:13;70% RECOGIDO;463;§C
08/07/2015 20:52:13;80% RECOGIDO;480;§C
08/07/2015 20:52:13;90% RECOGIDO;511;§C
08/07/2015 20:52:13;95% RECOGIDO;542;§C
08/07/2015 20:52:13;AZUFRE;3.4;mg/kg
08/07/2015 20:52:13;COLOR ASTM;<4.5;-
08/07/2015 20:52:13;DENSIDAD 15§C;0.8517;Kg/L
08/07/2015 20:52:13;I. VISCOSIDAD NOR 4.3 CST A 100§C;125.37;-
08/07/2015 20:52:13;INDICE VISCOSIDAD;134;-
08/07/2015 20:52:13;NITROGENO;2.8;mg/kg
08/07/2015 20:52:13;P.FINAL;574;§C
08/07/2015 20:52:13;P.INICIAL;291;§C
08/07/2015 20:52:13;VISCOSIDAD A 100§C;5.182;mmý/s
08/07/2015 20:52:13;VISCOSIDAD A 65§C;11.537;mmý/s
09/07/2015 6:13:41;COLOR ASTM;;-
09/07/2015 6:13:41;DENSIDAD 15§C;;Kg/L
09/07/2015 6:13:41;I. VISCOSIDAD NOR 4.3 CST A 100§C;;-
